Model,Perplexity,Zlib Size,Sample Text
Large,81.8980941772461,58,"<|endoftext|>Lion King 1 1/4 In 2XS

$11 at FNM<|e..."
Large,33.875423431396484,640,"<|endoftext|>In this interview, a few of KJ's form..."
Large,37.176414489746094,707,<|endoftext|>On a cold Monday just after 7:30 p.m....
Large,47.581233978271484,679,<|endoftext|>What? My friend who works with young ...
Large,31.808246612548828,729,<|endoftext|>A group which has been lobbying for c...
Large,40.09315872192383,734,<|endoftext|>The former New York Congressman said ...
Large,33.1192626953125,753,<|endoftext|>A group claiming the identity of Brit...
Large,29.62491798400879,682,<|endoftext|>The University of Central Florida men...
Large,42.620059967041016,686,<|endoftext|>One day back home when her brother br...
Large,36.407196044921875,764,"<|endoftext|>Mental Health Inequality

A 2013 stud..."
Large,42.29079818725586,620,"<|endoftext|>As it now stands as of November 2016,..."
Large,46.80528259277344,696,<|endoftext|>How many miles would they go if it is...
Large,35.79546356201172,781,<|endoftext|>The American Academy of Arts and Scie...
Large,41.971435546875,598,<|endoftext|>What's that sound and why does it app...
Large,40.74110412597656,695,<|endoftext|>There was a moment on this podcast wh...
Large,39.85517120361328,630,<|endoftext|>It started out innocently but somehow...
Large,33.73733901977539,666,"<|endoftext|>For other uses, see Shrapnel. For oth..."
Large,34.03456115722656,739,<|endoftext|>For years as she campaigned against c...
Large,25.057878494262695,590,<|endoftext|>We used the RMS-R (RmS-Radiated) spec...
Large,55.18757629394531,682,<|endoftext|>Lucky Luke and I headed downstairs in...
Large,33.25871276855469,556,<|endoftext|>Asylum seeker advocates told Guardian...
Large,23.781044006347656,676,"<|endoftext|>MUSCAT, Italy (Reuters) - It is commo..."
Large,41.99053955078125,656,<|endoftext|>1 The Church is the one that teaches ...
Large,29.893320083618164,780,"<|endoftext|>DUBAI, (Reuters) - Iran is inching to..."
Large,37.518436431884766,620,<|endoftext|>This will add the items you're intere...
Large,47.439109802246094,703,<|endoftext|>A police chief has revealed more pers...
Large,29.869260787963867,627,<|endoftext|>In case you forgot to get back in the...
Large,55.65650177001953,669,<|endoftext|>The following is reproduced (caveatte...
Large,34.476417541503906,721,"<|endoftext|>""We all remember what happened to Ste..."
Large,36.25360870361328,709,"<|endoftext|>For the latest version: click here

I..."
Large,45.23387145996094,703,"<|endoftext|>Fashion designer Stella Scholten, bor..."
Large,31.309724807739258,718,<|endoftext|>By now the question for most American...
Large,27.96283721923828,438,<|endoftext|>Rugby league's official players' unio...
Large,38.153289794921875,649,<|endoftext|>An Italian politician has revealed it...
Large,46.43404769897461,669,"<|endoftext|>""What is it that we seek? … That we f..."
Large,35.56128692626953,617,"<|endoftext|>About This Site

Here you'll find com..."
Large,66.36703491210938,341,"<|endoftext|>""And then the day broke … the sky exp..."
Large,46.99162292480469,610,<|endoftext|>You don't get very rich as fast throu...
Large,44.877647399902344,674,"<|endoftext|>""Feminist, racist"" and ""Islamophile"" ..."
Large,29.058773040771484,692,<|endoftext|>Cape Town - South African football co...
Large,42.204444885253906,656,<|endoftext|>This week's cover story from ESPN The...
Large,39.04698181152344,640,"<|endoftext|>As noted in the OP, we've long known ..."
Large,35.70671081542969,744,"<|endoftext|>There, and others he could not access..."
Large,45.1949348449707,756,"<|endoftext|>An analysis, reported on today by Al ..."
Large,33.05427169799805,722,<|endoftext|>A young girl walks past waterfalls cl...
Large,47.13981628417969,707,<|endoftext|>When asked whether Trump supports an ...
Large,43.30120086669922,698,<|endoftext|>Image caption Dr Richard Bannet said ...
Large,29.16976547241211,373,<|endoftext|>The government will use its first maj...
Large,47.9955940246582,732,<|endoftext|>The Washington Blade recently posted ...
Large,31.72735595703125,724,"<|endoftext|>""All three sides know that their posi..."
Large,42.084774017333984,643,<|endoftext|>What would have made this one stand a...
Large,42.50321960449219,614,<|endoftext|>This mod adds 9 weapon variants for a...
Large,46.743492126464844,655,"<|endoftext|>""All human history is written by star..."
Large,33.472904205322266,688,"<|endoftext|>
One night a year, when the sky turne..."
Large,49.04611587524414,348,<|endoftext|>This story will come into full colour...
Large,40.51115036010742,606,<|endoftext|>About 20 days. If he has two people o...
Large,38.610557556152344,190,<|endoftext|>The European court of human right rej...
Large,39.36564636230469,740,"<|endoftext|>
A number of large institutions inclu..."
Large,31.43010902404785,655,"<|endoftext|>""He looked scared — so I was terrifie..."
Large,45.65671157836914,698,<|endoftext|>For a lot of years Google seemed cont...
Large,41.94069290161133,605,"<|endoftext|>Lil Yachty, whose real rap name Jayce..."
Large,37.7718505859375,455,<|endoftext|>This story appeared a long shot on Fr...
Large,36.4132194519043,652,"<|endoftext|>""Harm and suffering to all who will s..."
Large,39.57582092285156,771,"<|endoftext|>For months, a coalition of liberal De..."
Large,45.939483642578125,721,<|endoftext|>We're getting so good at having fun t...
Large,38.68635177612305,674,<|endoftext|>What is this website and are we here?...
Large,35.51828384399414,764,<|endoftext|>Dorothy Ostrovsky has written extensi...
Large,336.6159362792969,37,<|endoftext|>Photo gallery<|endoftext|>...
Large,40.90093231201172,744,"<|endoftext|>An open letter, intended to highlight..."
Large,41.43865203857422,631,"<|endoftext|>Fantasy & General (3):
You just have ..."
Large,32.52128982543945,677,"<|endoftext|>""No. No to a no."" ""I guess that's tru..."
Large,51.04559326171875,724,"<|endoftext|>MORGAN STEWARD (HOST)
(H/ts Mike Levi..."
Large,29.223628997802734,748,<|endoftext|>RENTON — After the first few picks of...
Large,31.786518096923828,692,<|endoftext|>1 Corinthians 3:22-29 ESV / 5 helpful...
Large,46.4051513671875,283,<|endoftext|>This site is maintained and supported...
Large,43.92316436767578,585,<|endoftext|>The new version has improved all the ...
Large,45.470069885253906,664,<|endoftext|>I have been trying to figure all alon...
Large,45.52549743652344,786,"<|endoftext|>In March 2013, during negotiations to..."
Large,34.74076461791992,650,<|endoftext|>I haven'… well really I didn't go and...
Large,57.82218933105469,350,<|endoftext|>A New Hampshire man made a startling ...
Large,30.351184844970703,667,"<|endoftext|>"" "" When my baby left me he had to pu..."
Large,39.60108947753906,371,"<|endoftext|>For Immediate Release

Contact

Kris ..."
Large,15.908390045166016,351,"<|endoftext|>Moves learnt by level up

Whistlebeam..."
Large,48.46925354003906,785,<|endoftext|>LANSING � Michigan is losing an indus...
Large,41.0306282043457,384,"<|endoftext|>One of my favorites is, ""Bend on me…""..."
Large,23.451662063598633,307,"<|endoftext|>1 of 2 View Caption

Chris Detrick | ..."
Large,49.31024169921875,667,<|endoftext|>If you can take one thing away from t...
Large,50.45509338378906,672,<|endoftext|>A/N: Hi. After reading many amazing w...
Large,31.365692138671875,736,<|endoftext|>A young British family fled their rur...
Large,54.62512969970703,618,"<|endoftext|>""When that moment arrives, we shall s..."
Large,71.26260375976562,196,<|endoftext|>You don't hear from us that all men h...
Large,36.71184158325195,359,"<|endoftext|>Photo: DVIDS


From today through Sat..."
Large,49.156333923339844,595,"<|endoftext|>I am the best man now, let that say e..."
Large,37.789127349853516,672,<|endoftext|>(This post was most recently updated ...
Large,40.18701171875,752,<|endoftext|>There are more than 12 billion comput...
Large,36.33302688598633,775,<|endoftext|>This month the United Nation Conventi...
Large,32.43287658691406,770,"<|endoftext|>RICHFIELD, N.J.: A top United Airline..."
Large,38.78238296508789,603,<|endoftext|>It's that time again. You have about ...
Large,16.65098762512207,287,<|endoftext|>Baylor Bears Quarterbacks Quarter bac...
Large,52.08311462402344,432,<|endoftext|>The National Enquirer (March 8) issue...
Large,38.92405700683594,721,"<|endoftext|>This is going down.

Weeks.

In the f..."
Large,33.49730682373047,766,<|endoftext|>It has emerged on Thursday (11 Novemb...
Large,40.67704391479492,205,"<|endoftext|>Image caption More about the new ""fas..."
Large,41.32522964477539,679,<|endoftext|>As of Monday morning we have reached ...
Large,49.41213607788086,729,<|endoftext|>Ana Kasparian speaks about feminism a...
Large,47.04532241821289,632,<|endoftext|>This section of the page describes yo...
Large,38.51344680786133,706,"<|endoftext|>It came to our collective senses, the..."
Large,22.16152000427246,692,<|endoftext|>A woman wearing an explosive belt str...
Large,38.667564392089844,671,<|endoftext|>If you are one of those people that c...
Large,39.46316909790039,726,"<|endoftext|>It might not always work, but don't s..."
Large,39.15361785888672,691,<|endoftext|>Mozilla to support HTTPS Everywhere o...
Large,47.5368766784668,767,"<|endoftext|>A A A

VANCOUVER — While lawmakers st..."
Large,33.47001266479492,538,<|endoftext|>The number of refugees from Central A...
Large,44.50889587402344,647,<|endoftext|>As they work on finding what's causin...
Large,56.46566390991211,782,"<|endoftext|>AUSTIN,Tx. (August 14, 2018) After ye..."
Large,45.185089111328125,707,"<|endoftext|>(Jorge Franco Martinez) -- ""There are..."
Large,32.75441360473633,649,"<|endoftext|>
This is so much less fun that playin..."
Large,40.106266021728516,617,<|endoftext|>It may feel too familiar yet we must ...
Large,46.52949523925781,705,<|endoftext|>Famous for the world-defining moments...
Large,37.990631103515625,635,<|endoftext|>About the Podcast? Clicking down is t...
Large,43.97883605957031,666,<|endoftext|>Dive Review (2017): This Is a Bad Sig...
Large,42.48080062866211,700,"<|endoftext|>Buddha

When was it discovered that G..."
Large,33.51974105834961,703,"<|endoftext|>
After decades of campaigning—first i..."
Large,52.572731018066406,634,<|endoftext|>A little bit before I saw his perform...
Large,33.195735931396484,758,"<|endoftext|>Image copyright AFP

In late June an ..."
Large,51.853858947753906,657,<|endoftext|>Huge props also to #suspect4k who too...
Large,38.754356384277344,748,"<|endoftext|>And when it did, things turned. And s..."
Large,41.79098129272461,321,<|endoftext|>We would like to hear why our content...
Large,43.6789665222168,667,<|endoftext|>1k.01(P) – Update. In some previous v...
Large,33.61959457397461,704,<|endoftext|>Dwight Howard was not involved with H...
Large,33.04978942871094,658,"<|endoftext|>DUBLIN—It sounds crazy, and sometimes..."
Large,29.92802619934082,705,<|endoftext|>The National Enquirer released Monday...
Large,28.747581481933594,702,<|endoftext|>If You Want to Know How the US Statec...
Large,40.20572280883789,780,<|endoftext|>The US Army War College in Colorado p...
Large,31.456541061401367,615,<|endoftext|>The first episode of HBO and Game of ...
Large,37.341861724853516,623,<|endoftext|>The video for this song will also ope...
Large,42.69322204589844,690,<|endoftext|>The White Mares began their quest at ...
Large,40.34050369262695,599,<|endoftext|>HBO recently sent its own set of empl...
Large,44.161651611328125,669,"<|endoftext|>Duck Dynasty.
So much good things hav..."
Large,47.548065185546875,660,"<|endoftext|>The World Championships of Hockey

A ..."
Large,42.810951232910156,706,"<|endoftext|>
We now take a deep dive deeper into ..."
Large,31.6061954498291,812,<|endoftext|>Rights groups warn Turkey has not ade...
Large,46.511993408203125,791,<|endoftext|>One hundred twenty three countries ar...
Large,34.982933044433594,668,"<|endoftext|>If you are having an account dispute,..."
Large,44.690555572509766,608,"<|endoftext|>What is an EJE card

When used, this ..."
Large,37.96813201904297,726,<|endoftext|>DETROIT (WWJ/WWL-TV and ABC7) – Detro...
Large,41.410789489746094,727,<|endoftext|>In the final phase of our process dev...
Large,36.940826416015625,782,<|endoftext|>A Texas Republican congressman will s...
Large,20.69834327697754,723,<|endoftext|>Image caption Michael Morrison told t...
Large,43.45717239379883,719,<|endoftext|>There's something oddly powerful when...
Large,47.56574249267578,640,<|endoftext|>As usual I was in dire need of protei...
Large,35.3181037902832,695,<|endoftext|>When news broke Wednesday about Bill ...
Large,50.459930419921875,624,<|endoftext|>If I do what we think we all should b...
Large,33.796688079833984,601,<|endoftext|>It doesn't stop them from trying to g...
Large,2.2722361087799072,386,"<|endoftext|>Fairy Tail 480 is Expired

We appreci..."
Large,45.029666900634766,685,"<|endoftext|>
If you could buy a place back on the..."
Large,35.25851058959961,683,<|endoftext|>How it All began... We were first sen...
Large,55.49333953857422,696,<|endoftext|>For those in charge with their countr...
Large,44.4705810546875,692,<|endoftext|>Lithuanians voted against allowing Ru...
Large,38.081451416015625,708,"<|endoftext|>
Losing at home has always been painf..."
Large,35.733489990234375,697,<|endoftext|>Lions running back and returning play...
Large,45.77621078491211,607,<|endoftext|>An online database about a unique bre...
Large,41.153953552246094,364,"<|endoftext|>TIMOTHY JONGSMAN | Editor

After seve..."
Large,47.06117248535156,647,<|endoftext|>If my first point stands up (i will a...
Large,33.586307525634766,270,"<|endoftext|>Buddhas don't go out to fight a war, ..."
Large,42.97011184692383,671,<|endoftext|>There's something odd at around about...
Large,44.509883880615234,326,"<|endoftext|>HARTLEY COUNTY

Rural Law Library/Sol..."
